title,desc,link,site,start date,end date,company,country,latitude,longitude,% Negative,% Neutral,% Positive,Magnitude
Why other African countries need to guard against South Africa COVID-19 variant,WHO and African Centres for Disease Control to strengthen genomic surveillance capacities.,news.google.com/./articles/CBMigAFodHRwczovL3d3dy5kb3dudG9lYXJ0aC5vcmcuaW4vbmV3cy9hZnJpY2Evd2h5LW90aGVyLWFmcmljYW4tY291bnRyaWVzLW5lZWQtdG8tZ3VhcmQtYWdhaW5zdC1zb3V0aC1hZnJpY2EtY292aWQtMTktdmFyaWFudC03NTMyN9IBAA?hl=en-US&gl=US&ceid=US%3Aen,Down To Earth Magazine,08/01/2020,09/01/2020,Pfizer,Zambia,-15.41666667,28.283333,0.0,100.0,0.0,50.0
Namibia to receive 127 000 vaccine doses,NAMIBIA is set to receive at least 127 200 doses of the AstraZeneca/Oxford Covid-19 vaccine through the Covax facility by the middle to the end of this month.,news.google.com/./articles/CBMiT2h0dHBzOi8vd3d3Lm5hbWliaWFuLmNvbS5uYS85ODY0Ni9yZWFkL05hbWliaWEtdG8tcmVjZWl2ZS0xMjctMDAwLXZhY2NpbmUtZG9zZXPSAQA?hl=en-US&gl=US&ceid=US%3Aen,Namibian,08/01/2020,09/01/2020,Pfizer,Zambia,-15.41666667,28.283333,0.0,100.0,0.0,50.0
Pfizer COVID-19 vaccine believed to be effective on coronavirus variants: What to know,iStock,news.google.com/./articles/CAIiEFJJTxfAJZURRDWDDvXJ1dYqGQgEKhAIACoHCAowwL2ICzCckocDMMWEqQY?hl=en-US&gl=US&ceid=US%3Aen,Fox News,08/01/2020,09/01/2020,Pfizer,Zambia,-15.41666667,28.283333,0.0,79.5,20.5,73.83500000000001
Covid: Africa new variants causing growing concern,"The World Health Organisation says a new variant of the virus emerged in South Africa last year, and has contributed to record case numbers not only in the ...",news.google.com/./articles/CBMiaGh0dHBzOi8vd3d3Lm1vbml0b3IuY28udWcvdWdhbmRhL25ld3MvbmF0aW9uYWwvY292aWQtYWZyaWNhLW5ldy12YXJpYW50cy1jYXVzaW5nLWdyb3dpbmctY29uY2Vybi0zMjg5OTA20gF1aHR0cHM6Ly93d3cubW9uaXRvci5jby51Zy91Z2FuZGEvbmV3cy9uYXRpb25hbC9jb3ZpZC1hZnJpY2EtbmV3LXZhcmlhbnRzLWNhdXNpbmctZ3Jvd2luZy1jb25jZXJuLTMyODk5MDY_dmlldz1odG1sYW1w?hl=en-US&gl=US&ceid=US%3Aen,Daily Monitor,08/01/2020,09/01/2020,Pfizer,Zambia,-15.41666667,28.283333,0.0,77.9,22.1,58.894999999999996
Pfizer Says Vaccine Can Handle New COVID-19 Variants,New research suggests that the COVID-19 vaccine made by Pfizer-BioNTech is protective against new viral mutations.,news.google.com/./articles/CAIiED6YFGPyCwCFj56vF_99kzEqGQgEKhAIACoHCAow7PKaCzCw_bIDMO2-4AY?hl=en-US&gl=US&ceid=US%3Aen,Verywell Health,08/01/2020,09/01/2020,Pfizer,Zambia,-15.41666667,28.283333,0.0,100.0,0.0,50.0
'Wonderful news to wake up to': U.K. greenlights Pfizer's COVID-19 vaccine,"Rollout may start next week, prioritizing health workers, the elderly, and other vulnerable populations.",news.google.com/./articles/CBMiY2h0dHBzOi8vd3d3LnNjaWVuY2VtYWcub3JnL25ld3MvMjAyMC8xMi93b25kZXJmdWwtbmV3cy13YWtlLXVrLWdyZWVubGlnaHRzLXBmaXplcnMtY292aWQtMTktdmFjY2luZdIBAA?hl=en-US&gl=US&ceid=US%3Aen,Science Magazine,08/01/2020,09/01/2020,Pfizer,Zambia,-15.41666667,28.283333,0.0,73.0,27.0,78.595
The COVID-19 Vaccines: Everything You Need to Know | The Brink,"With a long-awaited coronavirus vaccine finally shining a light at the end of the long, dark tunnel that has been 2020, The Brink reached out to Boston University ...",news.google.com/./articles/CBMiUmh0dHA6Ly93d3cuYnUuZWR1L2FydGljbGVzLzIwMjAvdGhlLWNvdmlkLTE5LXZhY2NpbmVzLWV2ZXJ5dGhpbmcteW91LW5lZWQtdG8ta25vdy_SAQA?hl=en-US&gl=US&ceid=US%3Aen,BU Today,08/01/2020,09/01/2020,Pfizer,Zambia,-15.41666667,28.283333,0.0,100.0,0.0,50.0
"FDA panel backs Pfizer's COVID-19 vaccine, paving way for emergency use in the United States","Despite a few misgivings,the advisory body said the vaccine's strong efficacy clearly made its benefits greater than its risks.",news.google.com/./articles/CBMid2h0dHBzOi8vd3d3LnNjaWVuY2VtYWcub3JnL25ld3MvMjAyMC8xMi9mZGEtcGFuZWwtYmFja3MtcGZpemVycy1jb3ZpZC0xOS12YWNjaW5lLXBhdmluZy13YXktZW1lcmdlbmN5LXVzZS11bml0ZWQtc3RhdGVz0gEA?hl=en-US&gl=US&ceid=US%3Aen,Science Magazine,08/01/2020,09/01/2020,Pfizer,Zambia,-15.41666667,28.283333,20.4,64.5,15.1,50.0
What we know about the COVID-19 variant spreading in South Africa,"While U.K. Health Secretary Matt Hancock raised alarm bells about the COVID-19 variant first detected in South Africa, health experts say there's more to the ...",news.google.com/./articles/CBMiV2h0dHBzOi8vYWJjbmV3cy5nby5jb20vSGVhbHRoL2NvdmlkLTE5LXZhcmlhbnQtc3ByZWFkaW5nLXNvdXRoLWFmcmljYS9zdG9yeT9pZD03NTA2MjIxMdIBW2h0dHBzOi8vYWJjbmV3cy5nby5jb20vYW1wL0hlYWx0aC9jb3ZpZC0xOS12YXJpYW50LXNwcmVhZGluZy1zb3V0aC1hZnJpY2Evc3Rvcnk_aWQ9NzUwNjIyMTE?hl=en-US&gl=US&ceid=US%3Aen,ABC News,08/01/2020,09/01/2020,Pfizer,Zambia,-15.41666667,28.283333,0.0,100.0,0.0,50.0
"Pfizer, U.S. Reach Deal to Boost Covid-19 Vaccine Supply",Morry Gash/Press Pool,news.google.com/./articles/CAIiEO2kuXu9mtAlb9hNZO4x_pAqGAgEKg8IACoHCAow1tzJATDnyxUwxcrPBg?hl=en-US&gl=US&ceid=US%3Aen,The Wall Street Journal,08/01/2020,09/01/2020,Pfizer,Zambia,-15.41666667,28.283333,0.0,64.8,35.199999999999996,71.075
"FDA Says Pfizer-BioNTech Vaccine Is Safe, Effective",tannen Maury/Shutterstock,news.google.com/./articles/CAIiEBrNARcIDUzK0HzxCa_h54UqGAgEKg8IACoHCAow1tzJATDnyxUwxcrPBg?hl=en-US&gl=US&ceid=US%3Aen,The Wall Street Journal,08/01/2020,09/01/2020,Pfizer,Zambia,-15.41666667,28.283333,0.0,45.5,54.50000000000001,85.92
Debt and Covid are a double whammy for Zambia,"LUSAKA - For days on end, Mildred Mwenya hasn't seen so much as the shadow of a customer in her pharmacy in the Zambian capital Lusaka.",news.google.com/./articles/CBMiV2h0dHBzOi8vd3d3LmJhbmdrb2twb3N0LmNvbS93b3JsZC8yMDQzNDUxL2RlYnQtYW5kLWNvdmlkLWFyZS1hLWRvdWJsZS13aGFtbXktZm9yLXphbWJpYdIBAA?hl=en-US&gl=US&ceid=US%3Aen,Bangkok Post,08/01/2020,09/01/2020,Pfizer,Zambia,-15.41666667,28.283333,23.799999999999997,76.2,0.0,31.939999999999998
Pfizer Covid-19 Vaccine’s Next Big Challenge: Giving It to Enough People,Marzena Skubatz for The Wall Street Journal,news.google.com/./articles/CAIiEClaO-g1NcW5bGUrFxQiWlkqGAgEKg8IACoHCAow1tzJATDnyxUwxMrPBg?hl=en-US&gl=US&ceid=US%3Aen,The Wall Street Journal,08/01/2020,09/01/2020,Pfizer,Zambia,-15.41666667,28.283333,0.0,70.89999999999999,29.099999999999998,70.095
"Pfizer, BioNTech Race to Meet Global Covid-19 Vaccine Needs",Robin Rayne/Zuma Press,news.google.com/./articles/CAIiEN3xiVMuKMb6wc16XopwnI4qGAgEKg8IACoHCAow1tzJATDnyxUwx8rPBg?hl=en-US&gl=US&ceid=US%3Aen,The Wall Street Journal,08/01/2020,09/01/2020,Pfizer,Zambia,-15.41666667,28.283333,0.0,100.0,0.0,50.0
Apple CEO Tim Cook sounds sheepish about posting record sales,"On Apple's fiscal first-quarter earnings call, Cook balanced the company's huge results with a sense of societal loss and a call for social justice.",news.google.com/./articles/CBMiWmh0dHBzOi8vcXouY29tL3dvcmsvMTk2NTU4OS9hcHBsZS1jZW8tdGltLWNvb2stc291bmRzLXNoZWVwaXNoLWFib3V0LXBvc3RpbmctcmVjb3JkLXNhbGVzL9IBXmh0dHBzOi8vcXouY29tL3dvcmsvMTk2NTU4OS9hcHBsZS1jZW8tdGltLWNvb2stc291bmRzLXNoZWVwaXNoLWFib3V0LXBvc3RpbmctcmVjb3JkLXNhbGVzL2FtcC8?hl=en-US&gl=US&ceid=US%3Aen,Quartz,08/01/2020,09/01/2020,Pfizer,Zambia,-15.41666667,28.283333,0.0,100.0,0.0,50.0
Does Pfizer's Vaccine Authorization Improve Moderna's Chances?,"Pfizer (NYSE: PFE) received U.S. Emergency Use Authorization (EUA) for its COVID-19 vaccine on Dec. 11, 2020. This has raised hopes that Moderna ...",news.google.com/./articles/CBMiZmh0dHBzOi8vd3d3Lm5hc2RhcS5jb20vYXJ0aWNsZXMvZG9lcy1wZml6ZXJzLXZhY2NpbmUtYXV0aG9yaXphdGlvbi1pbXByb3ZlLW1vZGVybmFzLWNoYW5jZXMtMjAyMC0xMi0xONIBamh0dHBzOi8vd3d3Lm5hc2RhcS5jb20vYXJ0aWNsZXMvZG9lcy1wZml6ZXJzLXZhY2NpbmUtYXV0aG9yaXphdGlvbi1pbXByb3ZlLW1vZGVybmFzLWNoYW5jZXMtMjAyMC0xMi0xOD9hbXA?hl=en-US&gl=US&ceid=US%3Aen,Nasdaq,08/01/2020,09/01/2020,Pfizer,Zambia,-15.41666667,28.283333,0.0,51.5,48.5,78.595
Fact check: No evidence supports Trump's claim that COVID-19 vaccine result was suppressed to sway election,ScienceInsider looks at tweeted conspiracy claim and other confusing matters on the Pfizer/BioNtech announcement.,news.google.com/./articles/CBMifGh0dHBzOi8vd3d3LnNjaWVuY2VtYWcub3JnL25ld3MvMjAyMC8xMS9mYWN0LWNoZWNrLW5vLWV2aWRlbmNlLXN1cHBvcnRzLXRydW1wLXMtY2xhaW0tY292aWQtMTktdmFjY2luZS1yZXN1bHQtd2FzLXN1cHByZXNzZWTSAQA?hl=en-US&gl=US&ceid=US%3Aen,Science Magazine,08/01/2020,09/01/2020,Pfizer,Zambia,-15.41666667,28.283333,23.5,76.5,0.0,24.39
AstraZeneca and Pfizer Ask India for Emergency-Use Covid-19 Vaccine Authorizations,francis mascarenhas/Reuters,news.google.com/./articles/CAIiEBxERJrnDro3-dO9eCMrX3MqGAgEKg8IACoHCAow1tzJATDnyxUwxMrPBg?hl=en-US&gl=US&ceid=US%3Aen,The Wall Street Journal,08/01/2020,09/01/2020,Pfizer,Zambia,-15.41666667,28.283333,0.0,100.0,0.0,50.0
Covid-19 Vaccine Makers Turn Toward Testing Children,John Moore/Getty Images,news.google.com/./articles/CAIiEBRIaMRvnWoe27q691Bylr0qGAgEKg8IACoHCAow1tzJATDnyxUwx8rPBg?hl=en-US&gl=US&ceid=US%3Aen,The Wall Street Journal,08/01/2020,09/01/2020,Pfizer,Zambia,-15.41666667,28.283333,0.0,100.0,0.0,50.0
‘Unsure how effective Pfizer vaccine is against South African variant’,"""It includes several mutations and Pfizer tested only one mutation – and that is not enough.""",news.google.com/./articles/CAIiELz8_R2F5TztL3uCD3Gc5RsqGAgEKg8IACoHCAowr9eeCTDYlm4whdicAQ?hl=en-US&gl=US&ceid=US%3Aen,The Jerusalem Post,08/01/2020,09/01/2020,Pfizer,Zambia,-15.41666667,28.283333,0.0,74.4,25.6,73.83500000000001
"Side Effects, Efficacy and Other Takeaways on Pfizer Covid Vaccine",Jacob King/Press Pool,news.google.com/./articles/CAIiEDu9uiVq1FJcfeysVUxKzDEqGAgEKg8IACoHCAow1tzJATDnyxUwx8rPBg?hl=en-US&gl=US&ceid=US%3Aen,The Wall Street Journal,08/01/2020,09/01/2020,Pfizer,Zambia,-15.41666667,28.283333,0.0,100.0,0.0,50.0
Spain to receive 4.5M Pfizer virus vaccine doses,"MADRID (AP) — Health Minister Salvador Illa said that, beginning Saturday, Spain will receive 4. 5 million Pfizer vaccine doses over the next 12 weeks, enough ...",news.google.com/./articles/CBMiU2h0dHBzOi8vZm94MTcuY29tL25ld3MvbmF0aW9uLXdvcmxkL3NwYWluLXRvLXJlY2VpdmUtNDVtLXBmaXplci12aXJ1cy12YWNjaW5lLWRvc2Vz0gFXaHR0cHM6Ly9mb3gxNy5jb20vYW1wL25ld3MvbmF0aW9uLXdvcmxkL3NwYWluLXRvLXJlY2VpdmUtNDVtLXBmaXplci12aXJ1cy12YWNjaW5lLWRvc2Vz?hl=en-US&gl=US&ceid=US%3Aen,WZTV,08/01/2020,09/01/2020,Pfizer,Zambia,-15.41666667,28.283333,0.0,100.0,0.0,50.0
Rollout of Pfizer-BioNTech Covid-19 Vaccine Slows in U.K. Due to Allergic-Reaction Monitoring,Steve Parsons/Press Pool,news.google.com/./articles/CAIiEF1U7YLTuYb2F_5wBYPTpaEqGAgEKg8IACoHCAow1tzJATDnyxUwxMrPBg?hl=en-US&gl=US&ceid=US%3Aen,The Wall Street Journal,08/01/2020,09/01/2020,Pfizer,Zambia,-15.41666667,28.283333,0.0,100.0,0.0,50.0
Pfizer modifies protocol for virus vaccine study,"NEW YORK (AP) — Drugmaker Pfizer has again modified the protocol for its late-stage study of its vaccine against the new coronavirus, this time to include more ...",news.google.com/./articles/CBMiVmh0dHBzOi8vYWJjMzM0MC5jb20vbmV3cy9uYXRpb24td29ybGQvcGZpemVyLW1vZGlmaWVzLXByb3RvY29sLWZvci12aXJ1cy12YWNjaW5lLXN0dWR50gFaaHR0cHM6Ly9hYmMzMzQwLmNvbS9hbXAvbmV3cy9uYXRpb24td29ybGQvcGZpemVyLW1vZGlmaWVzLXByb3RvY29sLWZvci12aXJ1cy12YWNjaW5lLXN0dWR5?hl=en-US&gl=US&ceid=US%3Aen,Alabama's News Leader,08/01/2020,09/01/2020,Pfizer,Zambia,-15.41666667,28.283333,0.0,100.0,0.0,50.0
US close on deal with Pfizer for millions more vaccine doses,The U.S. government is close to a deal with Pfizer to acquire tens of millions of additional vaccine doses in exchange for helping the pharmaceutical giant gain ...,news.google.com/./articles/CBMiYmh0dHBzOi8vd3d3LmtzYnkuY29tL25ld3MvY29yb25hdmlydXMvdXMtY2xvc2Utb24tZGVhbC13aXRoLXBmaXplci1mb3ItbWlsbGlvbnMtbW9yZS12YWNjaW5lLWRvc2Vz0gFsaHR0cHM6Ly93d3cua3NieS5jb20vbmV3cy9jb3JvbmF2aXJ1cy91cy1jbG9zZS1vbi1kZWFsLXdpdGgtcGZpemVyLWZvci1taWxsaW9ucy1tb3JlLXZhY2NpbmUtZG9zZXM_X2FtcD10cnVl?hl=en-US&gl=US&ceid=US%3Aen,KSBY San Luis Obispo News,08/01/2020,09/01/2020,Pfizer,Zambia,-15.41666667,28.283333,0.0,100.0,0.0,50.0
"Pfizer, BioNTech's COVID-19 Vaccine Gains Temporary UK Authorization",The U.K.'s Medicines & Healthcare Products Regulatory Agency (MHRA) today granted Pfizer and BioNTech a temporary emergency use authorization of their ...,news.google.com/./articles/CBMiggFodHRwczovL3d3dy5jbGluaWNhbG9taWNzLmNvbS90b3BpY3MvcGF0aWVudC1jYXJlL2Nvcm9uYXZpcnVzL3BmaXplci1iaW9udGVjaHMtY292aWQtMTktdmFjY2luZS1nYWlucy10ZW1wb3JhcnktdS1rLWF1dGhvcml6YXRpb24v0gEA?hl=en-US&gl=US&ceid=US%3Aen,Clinical OMICs News,08/01/2020,09/01/2020,Pfizer,Zambia,-15.41666667,28.283333,0.0,74.5,25.5,67.0
Moderna or Pfizer? Which Company Stands to Gain the Most From Vaccine Rollout,Moderna (NASDAQ: MRNA) and Pfizer (NYSE: PFE) made history when they brought their coronavirus vaccines from development to market in less than a year.,news.google.com/./articles/CBMid2h0dHBzOi8vd3d3Lm5hc2RhcS5jb20vYXJ0aWNsZXMvbW9kZXJuYS1vci1wZml6ZXItd2hpY2gtY29tcGFueS1zdGFuZHMtdG8tZ2Fpbi10aGUtbW9zdC1mcm9tLXZhY2NpbmUtcm9sbG91dC0yMDIwLTEyLTI30gF7aHR0cHM6Ly93d3cubmFzZGFxLmNvbS9hcnRpY2xlcy9tb2Rlcm5hLW9yLXBmaXplci13aGljaC1jb21wYW55LXN0YW5kcy10by1nYWluLXRoZS1tb3N0LWZyb20tdmFjY2luZS1yb2xsb3V0LTIwMjAtMTItMjc_YW1w?hl=en-US&gl=US&ceid=US%3Aen,Nasdaq,08/01/2020,09/01/2020,Pfizer,Zambia,-15.41666667,28.283333,0.0,77.9,22.1,76.335
Pfizer to complete supply of COVID-19 vaccines to EU by September,"Adds details, timetable for other contracts. BRUSSELS, Dec 28 (Reuters) - The distribution of an initial 200 million doses of the COVID-19 vaccine developed by ...",news.google.com/./articles/CBMibGh0dHBzOi8vd3d3Lm5hc2RhcS5jb20vYXJ0aWNsZXMvcGZpemVyLXRvLWNvbXBsZXRlLXN1cHBseS1vZi1jb3ZpZC0xOS12YWNjaW5lcy10by1ldS1ieS1zZXB0ZW1iZXItMjAyMC0xMi0yONIBcGh0dHBzOi8vd3d3Lm5hc2RhcS5jb20vYXJ0aWNsZXMvcGZpemVyLXRvLWNvbXBsZXRlLXN1cHBseS1vZi1jb3ZpZC0xOS12YWNjaW5lcy10by1ldS1ieS1zZXB0ZW1iZXItMjAyMC0xMi0yOD9hbXA?hl=en-US&gl=US&ceid=US%3Aen,Nasdaq,08/01/2020,09/01/2020,Pfizer,Zambia,-15.41666667,28.283333,0.0,100.0,0.0,50.0
How Pfizer Partner BioNTech Became a Leader in Coronavirus Vaccine Race,Marzena Skubatz for The Wall Street Journal,news.google.com/./articles/CAIiEDzn9esdGVPvQ6BKAqd2rdQqGAgEKg8IACoHCAow1tzJATDnyxUwx8rPBg?hl=en-US&gl=US&ceid=US%3Aen,The Wall Street Journal,08/01/2020,09/01/2020,Pfizer,Zambia,-15.41666667,28.283333,0.0,100.0,0.0,50.0
Covid-19 Vaccine Makers Tap Contractors to Produce Billions of Doses,Agnes Dherbeys/MYOP for the Wall Street Journal,news.google.com/./articles/CAIiEOgQNWVHCf9A7_1xmRVhd-YqGAgEKg8IACoHCAow1tzJATDnyxUwx8rPBg?hl=en-US&gl=US&ceid=US%3Aen,The Wall Street Journal,08/01/2020,09/01/2020,Pfizer,Zambia,-15.41666667,28.283333,0.0,100.0,0.0,50.0
Pfizer's vaccine raises allergy concerns,Severe allergy-like reactions in people who received the COVID-19 vaccine produced by Pfizer and BioNTech in December 2020 may be due to a compound in ...,news.google.com/./articles/CBMiOmh0dHBzOi8vc2NpZW5jZS5zY2llbmNlbWFnLm9yZy9jb250ZW50LzM3MS82NTI0LzEwLnN1bW1hcnnSAQA?hl=en-US&gl=US&ceid=US%3Aen,Science,08/01/2020,09/01/2020,Pfizer,Zambia,-15.41666667,28.283333,0.0,100.0,0.0,50.0
Wednesday Papers: hedge fund industry assets surge to record $3.6tn,Financial Times: Hedge fund assets hit a record $3.6 trillion in 2020 as the industry delivered its best performance in more than a decade during the most ...,news.google.com/./articles/CBMifmh0dHA6Ly9jaXR5d2lyZS5jby51ay9pbnZlc3RtZW50LXRydXN0LWluc2lkZXIvbmV3cy93ZWRuZXNkYXktcGFwZXJzLWhlZGdlLWZ1bmQtaW5kdXN0cnktYXNzZXRzLXN1cmdlLXRvLXJlY29yZC0zLTZ0bi9hMTQ1MjM0ONIBAA?hl=en-US&gl=US&ceid=US%3Aen,Citywire Financial Publishers,08/01/2020,09/01/2020,Pfizer,Zambia,-15.41666667,28.283333,0.0,84.1,15.9,58.894999999999996
US panel endorses widespread use of Pfizer COVID-19 vaccine,"WASHINGTON (AP) — A U. S. government advisory panel endorsed widespread use of Pfizer's coronavirus vaccine Thursday, putting the country just one step ...",news.google.com/./articles/CBMiamh0dHBzOi8vd3NldC5jb20vbmV3cy9uYXRpb24td29ybGQvcGZpemVyLWNvdmlkLTE5LXZhY2NpbmUtZmFjZXMtbGFzdC1odXJkbGUtYmVmb3JlLXVzLWRlY2lzaW9uLTEyLTEwLTIwMjDSAW5odHRwczovL3dzZXQuY29tL2FtcC9uZXdzL25hdGlvbi13b3JsZC9wZml6ZXItY292aWQtMTktdmFjY2luZS1mYWNlcy1sYXN0LWh1cmRsZS1iZWZvcmUtdXMtZGVjaXNpb24tMTItMTAtMjAyMA?hl=en-US&gl=US&ceid=US%3Aen,WSET,08/01/2020,09/01/2020,Pfizer,Zambia,-15.41666667,28.283333,0.0,76.9,23.1,67.0
Pfizer's Vaccine Candidate Is Effective -- But It Has Issues,"As the excitement over Pfizer (NYSE: PFE) and BioNTech's (NASDAQ: BNTX) vaccine announcement ebbs, some harsh realities have started to set in.",news.google.com/./articles/CBMiY2h0dHBzOi8vd3d3Lm5hc2RhcS5jb20vYXJ0aWNsZXMvcGZpemVycy12YWNjaW5lLWNhbmRpZGF0ZS1pcy1lZmZlY3RpdmUtYnV0LWl0LWhhcy1pc3N1ZXMtMjAyMC0xMS0yONIBZ2h0dHBzOi8vd3d3Lm5hc2RhcS5jb20vYXJ0aWNsZXMvcGZpemVycy12YWNjaW5lLWNhbmRpZGF0ZS1pcy1lZmZlY3RpdmUtYnV0LWl0LWhhcy1pc3N1ZXMtMjAyMC0xMS0yOD9hbXA?hl=en-US&gl=US&ceid=US%3Aen,Nasdaq,08/01/2020,09/01/2020,Pfizer,Zambia,-15.41666667,28.283333,0.0,81.39999999999999,18.6,63.085
New partnership aims to increase antimicrobial resistance data in 4 African nations,"A new pilot program run by Pfizer, Wellcome, and the governments of Ghana, Kenya, Malawi, and Uganda aims to increase the surveillance of antimicrobial ...",news.google.com/./articles/CBMidGh0dHBzOi8vd3d3LmRldmV4LmNvbS9uZXdzL25ldy1wYXJ0bmVyc2hpcC1haW1zLXRvLWluY3JlYXNlLWFudGltaWNyb2JpYWwtcmVzaXN0YW5jZS1kYXRhLWluLTQtYWZyaWNhbi1uYXRpb25zLTk3NTQ10gEA?hl=en-US&gl=US&ceid=US%3Aen,Devex,08/01/2020,09/01/2020,Pfizer,Zambia,-15.41666667,28.283333,0.0,82.69999999999999,17.299999999999997,65.91
Millions of COVID-19 vaccines to arrive in Israel starting Sunday,"Israel entered a third strict lockdown on Friday that will last at least two weeks, during which millions of new coronavirus vaccines are set to arrive, starting in the ...",news.google.com/./articles/CAIiEK3nCv0LUDamhrvMKGmR3mEqGAgEKg8IACoHCAowr9eeCTDYlm4w44mLBg?hl=en-US&gl=US&ceid=US%3Aen,The Jerusalem Post,08/01/2020,09/01/2020,Pfizer,Zambia,-15.41666667,28.283333,0.0,100.0,0.0,50.0
Mexico signs deal with Pfizer for 34.4 million doses of COVID-19 vaccine,"Mexico has signed an agreement with Pfizer to acquire 34.4 million doses of its COVID-19 vaccine, the country's health ministry announced on Wednesday.",news.google.com/./articles/CBMic2h0dHBzOi8vd3d3Lm5hc2RhcS5jb20vYXJ0aWNsZXMvbWV4aWNvLXNpZ25zLWRlYWwtd2l0aC1wZml6ZXItZm9yLTM0LjQtbWlsbGlvbi1kb3Nlcy1vZi1jb3ZpZC0xOS12YWNjaW5lLTIwMjAtMTItMDLSAXdodHRwczovL3d3dy5uYXNkYXEuY29tL2FydGljbGVzL21leGljby1zaWducy1kZWFsLXdpdGgtcGZpemVyLWZvci0zNC40LW1pbGxpb24tZG9zZXMtb2YtY292aWQtMTktdmFjY2luZS0yMDIwLTEyLTAyP2FtcA?hl=en-US&gl=US&ceid=US%3Aen,Nasdaq,08/01/2020,09/01/2020,Pfizer,Zambia,-15.41666667,28.283333,0.0,100.0,0.0,50.0
"After Pfizer’s Covid Vaccine Bull’s-Eye, Stock Market Euphoria Is Justified",Marzena Skubatz for The Wall Street Journal,news.google.com/./articles/CAIiELYoA0echa_JjcXyAH0i88QqGAgEKg8IACoHCAow1tzJATDnyxUwyMrPBg?hl=en-US&gl=US&ceid=US%3Aen,The Wall Street Journal,08/01/2020,09/01/2020,Pfizer,Zambia,-15.41666667,28.283333,0.0,53.300000000000004,46.7,89.53
What's Behind the Vaccine Feud Between Pfizer and the Feds?,"Relationships are important -- especially when there's a massive effort to distribute COVID-19 vaccines under way. There have been reports recently, though, ...",news.google.com/./articles/CBMiZGh0dHBzOi8vd3d3Lm5hc2RhcS5jb20vYXJ0aWNsZXMvd2hhdHMtYmVoaW5kLXRoZS12YWNjaW5lLWZldWQtYmV0d2Vlbi1wZml6ZXItYW5kLXRoZS1mZWRzLTIwMjAtMTItMjbSAWhodHRwczovL3d3dy5uYXNkYXEuY29tL2FydGljbGVzL3doYXRzLWJlaGluZC10aGUtdmFjY2luZS1mZXVkLWJldHdlZW4tcGZpemVyLWFuZC10aGUtZmVkcy0yMDIwLTEyLTI2P2FtcA?hl=en-US&gl=US&ceid=US%3Aen,Nasdaq,08/01/2020,09/01/2020,Pfizer,Zambia,-15.41666667,28.283333,21.099999999999998,78.9,0.0,33.0
"Spain to receive 350,000 doses of Pfizer COVID-19 vaccine per week","Spain will receive 350000 doses per week of the Pfizer-BioNTech COVID-19 vaccine starting on Saturday, Health Minister Salvador Illa said on Wednesday, ...",news.google.com/./articles/CBMibGh0dHBzOi8vd3d3Lm5hc2RhcS5jb20vYXJ0aWNsZXMvc3BhaW4tdG8tcmVjZWl2ZS0zNTAwMDAtZG9zZXMtb2YtcGZpemVyLWNvdmlkLTE5LXZhY2NpbmUtcGVyLXdlZWstMjAyMC0xMi0yM9IBcGh0dHBzOi8vd3d3Lm5hc2RhcS5jb20vYXJ0aWNsZXMvc3BhaW4tdG8tcmVjZWl2ZS0zNTAwMDAtZG9zZXMtb2YtcGZpemVyLWNvdmlkLTE5LXZhY2NpbmUtcGVyLXdlZWstMjAyMC0xMi0yMz9hbXA?hl=en-US&gl=US&ceid=US%3Aen,Nasdaq,08/01/2020,09/01/2020,Pfizer,Zambia,-15.41666667,28.283333,0.0,100.0,0.0,50.0
"'Just beautiful': Another COVID-19 vaccine, from newcomer Moderna, succeeds in large-scale trial","Moderna's candidate mRNA vaccine protected most people from symptomatic or severe COVID-19, fueling greater optimism that the pandemic can be ended.",news.google.com/./articles/CBMie2h0dHBzOi8vd3d3LnNjaWVuY2VtYWcub3JnL25ld3MvMjAyMC8xMS9qdXN0LWJlYXV0aWZ1bC1hbm90aGVyLWNvdmlkLTE5LXZhY2NpbmUtbmV3Y29tZXItbW9kZXJuYS1zdWNjZWVkcy1sYXJnZS1zY2FsZS10cmlhbNIBAA?hl=en-US&gl=US&ceid=US%3Aen,Science Magazine,08/01/2020,09/01/2020,Pfizer,Zambia,-15.41666667,28.283333,0.0,58.5,41.5,89.82
Here's What to Know About Pfizer's 'Extra' COVID Vaccine Doses,Pfizer (NYSE: PFE) began shipping its COVID-19 vaccine for U.S. use nearly two weeks ago. The label on each vial of BNT162b2 states that there are five doses ...,news.google.com/./articles/CBMiZWh0dHBzOi8vd3d3Lm5hc2RhcS5jb20vYXJ0aWNsZXMvaGVyZXMtd2hhdC10by1rbm93LWFib3V0LXBmaXplcnMtZXh0cmEtY292aWQtdmFjY2luZS1kb3Nlcy0yMDIwLTEyLTI10gFpaHR0cHM6Ly93d3cubmFzZGFxLmNvbS9hcnRpY2xlcy9oZXJlcy13aGF0LXRvLWtub3ctYWJvdXQtcGZpemVycy1leHRyYS1jb3ZpZC12YWNjaW5lLWRvc2VzLTIwMjAtMTItMjU_YW1w?hl=en-US&gl=US&ceid=US%3Aen,Nasdaq,08/01/2020,09/01/2020,Pfizer,Zambia,-15.41666667,28.283333,0.0,100.0,0.0,50.0
